case_id,source_year,source_filename,relative_path,stock_code_raw,stock_code_wind,code_match_method,disclosure_date,company_short_name,offering_type,file_size_bytes,sha256,pdf_page_count,is_text_pdf,parser_status,parser_error_count,eod_available,dataset_split,annotation_status,notes
ipo_2024_02576,2024,02576_27-09-2024_太美醫療科技_全球發售.pdf,2024_73份/02576_27-09-2024_太美醫療科技_全球發售.pdf,02576,2576.HK,filename_5digit_to_wind_hk_equity,2024-09-27,太美醫療科技,全球發售,9322816,bcc34581a322d79a7d416dab3e97f40910a828a3b7ba4a501c9dd4046e90b7ad,678,true,not_run,0,true,validation,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2024_02577,2024,02577_18-12-2024_英諾賽科_全球發售.pdf,2024_73份/02577_18-12-2024_英諾賽科_全球發售.pdf,02577,2577.HK,filename_5digit_to_wind_hk_equity,2024-12-18,英諾賽科,全球發售,9547408,13e11c93aa937a6c078ef3b2e622417a050308056cfcb5bfc811a0f94ce1aa1c,677,true,not_run,0,true,validation,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2024_02582,2024,02582_07-11-2024_國富氫能_全球發售.pdf,2024_73份/02582_07-11-2024_國富氫能_全球發售.pdf,02582,2582.HK,filename_5digit_to_wind_hk_equity,2024-11-07,國富氫能,全球發售,10946970,3b14c2893fd14172dfd7930a11f09c5bd4764e00f0ab5a35857702fc86d45fd6,764,true,not_run,0,true,validation,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2024_02585,2024,02585_21-11-2024_夢金園_全球發售.pdf,2024_73份/02585_21-11-2024_夢金園_全球發售.pdf,02585,2585.HK,filename_5digit_to_wind_hk_equity,2024-11-21,夢金園,全球發售,6978084,7e37748fe631a90a77a7146e03136c0139c32acc540ba49adfa95750fc80f063,778,true,not_run,0,true,validation,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2024_02586,2024,02586_28-11-2024_多點數智_全球發售.pdf,2024_73份/02586_28-11-2024_多點數智_全球發售.pdf,02586,2586.HK,filename_5digit_to_wind_hk_equity,2024-11-28,多點數智,全球發售,18798325,419287a5fe04ad1cbd830956356f1eb493774fc893472b90d732b36d12e6389c,649,true,not_run,0,true,validation,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2024_02587,2024,02587_18-12-2024_健康之路_全球發售.pdf,2024_73份/02587_18-12-2024_健康之路_全球發售.pdf,02587,2587.HK,filename_5digit_to_wind_hk_equity,2024-12-18,健康之路,全球發售,15254902,04612d9d91ff8b4650f3f4080ca1cfd2954022c443cff688d782d38a087ac8a3,700,true,not_run,0,true,validation,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2024_02593,2024,02593_11-12-2024_草姬集團_全球發售.pdf,2024_73份/02593_11-12-2024_草姬集團_全球發售.pdf,02593,2593.HK,filename_5digit_to_wind_hk_equity,2024-12-11,草姬集團,全球發售,8539536,461215ad5e48b7bfe91c968108638efce3f657dccf782c51e3778fd93ea5d850,446,true,not_run,0,true,validation,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2024_02596,2024,02596_30-12-2024_宜賓銀行_全球發售.pdf,2024_73份/02596_30-12-2024_宜賓銀行_全球發售.pdf,02596,2596.HK,filename_5digit_to_wind_hk_equity,2024-12-30,宜賓銀行,全球發售,7488175,9b701a33e43bcdf5865eded875325ffc20a7cb359dee48e3452c96ac45bdf84c,863,true,not_run,0,true,validation,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2024_02598,2024,02598_20-03-2024_連連數字_全球發售.pdf,2024_73份/02598_20-03-2024_連連數字_全球發售.pdf,02598,2598.HK,filename_5digit_to_wind_hk_equity,2024-03-20,連連數字,全球發售,6801201,3411bf4e2d5b95c16ff639c80c4f240f5fb89f1989e91f995f3f7dc8c08586af,755,true,not_run,0,true,validation,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2024_02613,2024,02613_31-12-2024_匯舸環保_全球發售.pdf,2024_73份/02613_31-12-2024_匯舸環保_全球發售.pdf,02613,2613.HK,filename_5digit_to_wind_hk_equity,2024-12-31,匯舸環保,全球發售,19817496,878fc3fdba824fcc475a60b04fa5092858573065e8645a1380ba5a4759e764d7,614,true,not_run,0,true,validation,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2024_02881,2024,02881_07-06-2024_武漢有機_全球發售.pdf,2024_73份/02881_07-06-2024_武漢有機_全球發售.pdf,02881,2881.HK,filename_5digit_to_wind_hk_equity,2024-06-07,武漢有機,全球發售,4718994,2c77227746fc876a4e1742ea63d16456510bfedeb6320f92162a75df427885b3,498,true,not_run,0,true,validation,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2024_02898,2024,02898_16-05-2024_盛禾生物－Ｂ_全球發售.pdf,2024_73份/02898_16-05-2024_盛禾生物－Ｂ_全球發售.pdf,02898,2898.HK,filename_5digit_to_wind_hk_equity,2024-05-16,盛禾生物－Ｂ,全球發售,10482781,0761353743fc4efd2d2cd71ec52d4d6d8557c92de080c3bd229b5d6d776c2200,658,true,not_run,0,true,validation,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2024_06086,2024,06086_28-06-2024_方舟健客_全球發售.pdf,2024_73份/06086_28-06-2024_方舟健客_全球發售.pdf,06086,6086.HK,filename_5digit_to_wind_hk_equity,2024-06-28,方舟健客,全球發售,12945000,b62a05aa6a54b2578a546953f81faa06e908274e7c0e7f06f117f0c93dfdae7e,600,true,not_run,0,true,validation,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2024_06181,2024,06181_20-06-2024_老鋪黃金_全球發售.pdf,2024_73份/06181_20-06-2024_老鋪黃金_全球發售.pdf,06181,6181.HK,filename_5digit_to_wind_hk_equity,2024-06-20,老鋪黃金,全球發售,9490625,f3ba2e17fe80d9d5911c9931b2c60734ef74478f6a5c098edc805f355cad179d,581,true,not_run,0,true,validation,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2024_06657,2024,06657_28-06-2024_百望股份_全球發售.pdf,2024_73份/06657_28-06-2024_百望股份_全球發售.pdf,06657,6657.HK,filename_5digit_to_wind_hk_equity,2024-06-28,百望股份,全球發售,6871053,dde7811c9f51d911847c8767b88b12e918a9c3d6c6e1c7f2703669e1a8833541,617,true,not_run,0,true,validation,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2024_06681,2024,06681_30-12-2024_腦動極光－Ｂ_全球發售.pdf,2024_73份/06681_30-12-2024_腦動極光－Ｂ_全球發售.pdf,06681,6681.HK,filename_5digit_to_wind_hk_equity,2024-12-30,腦動極光－Ｂ,全球發售,10913185,b86eeded51ba59d39b29351b052c25a97b216b3d5af367fdadb8454fbb1b00b4,698,true,not_run,0,true,validation,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2024_06936,2024,06936_19-11-2024_順豐控股_全球發售.pdf,2024_73份/06936_19-11-2024_順豐控股_全球發售.pdf,06936,6936.HK,filename_5digit_to_wind_hk_equity,2024-11-19,順豐控股,全球發售,7746390,eefb0733e229a879bd84e3016b6d20babd854926c6b486453dcaf62c0ee41514,744,true,not_run,0,true,validation,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2024_08529,2024,08529_24-05-2024_優博控股_股份發售.pdf,2024_73份/08529_24-05-2024_優博控股_股份發售.pdf,08529,8529.HK,filename_5digit_to_wind_hk_equity,2024-05-24,優博控股,股份發售,12856473,d1a3913a4dd79c26c43d0190d8127ecec7d6b5dd2410bc3b8d414f0e7520efb0,597,true,not_run,0,true,validation,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2024_08629,2024,08629_26-08-2024_集信國控_股份發售.pdf,2024_73份/08629_26-08-2024_集信國控_股份發售.pdf,08629,8629.HK,filename_5digit_to_wind_hk_equity,2024-08-26,集信國控,股份發售,12520380,c7aae8809ee013aada1c7b7a1c61016e30ec8c6e86001d04710ced32e8e658c3,562,true,not_run,0,true,validation,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2024_08637,2024,08637_21-06-2024_元續科技_股份發售.pdf,2024_73份/08637_21-06-2024_元續科技_股份發售.pdf,08637,8637.HK,filename_5digit_to_wind_hk_equity,2024-06-21,元續科技,股份發售,6894796,978eba3a4e7278c60c0786d9eac32fa39262c5322baf77c3f19ac2db8e4a6a2b,566,true,not_run,0,true,validation,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2024_09639,2024,09639_27-09-2024_榮利營造_股份發售.pdf,2024_73份/09639_27-09-2024_榮利營造_股份發售.pdf,09639,9639.HK,filename_5digit_to_wind_hk_equity,2024-09-27,榮利營造,股份發售,23209505,b4c0e070f175f963edbc0cfc64f8ba98d8b0db8090c7561b66204a4c4271d2f7,604,true,not_run,0,true,validation,shadow_automatic,B1 metadata inspection only; production Parser not run
ipo_2024_09660,2024,09660_16-10-2024_地平線機器人－Ｗ_全球發售.pdf,2024_73份/09660_16-10-2024_地平線機器人－Ｗ_全球發售.pdf,09660,9660.HK,filename_5digit_to_wind_hk_equity,2024-10-16,地平線機器人－Ｗ,全球發售,38321466,199351de22274c16a39a789bf399d8a9958ea6d1263106abc1d073283180015b,701,true,not_run,0,true,validation,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2024_09680,2024,09680_28-06-2024_如祺出行_全球發售.pdf,2024_73份/09680_28-06-2024_如祺出行_全球發售.pdf,09680,9680.HK,filename_5digit_to_wind_hk_equity,2024-06-28,如祺出行,全球發售,8574159,9da2ae28512de1494174735563336374936eb3c4e950c02a203b57952e67681b,737,true,not_run,0,true,validation,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2024_09879,2024,09879_13-03-2024_米高集團_全球發售.pdf,2024_73份/09879_13-03-2024_米高集團_全球發售.pdf,09879,9879.HK,filename_5digit_to_wind_hk_equity,2024-03-13,米高集團,全球發售,10065497,20efde7cda4f061fd3aa6786c80114f91ff7e096a84851f26b394101b93bc5eb,666,true,not_run,0,true,validation,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_00100,2025,00100_31-12-2025_MINIMAX-WP_全球發售.pdf,2025_116份/00100_31-12-2025_MINIMAX-WP_全球發售.pdf,00100,0100.HK,filename_5digit_to_wind_hk_equity,2025-12-31,MINIMAX-WP,全球發售,7893553,2d0f10250b18c9af1ac77312f7029a46df7e078a67e887e9c4700996b29bbb50,716,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_00501,2025,00501_31-12-2025_豪威集團_全球發售.pdf,2025_116份/00501_31-12-2025_豪威集團_全球發售.pdf,00501,0501.HK,filename_5digit_to_wind_hk_equity,2025-12-31,豪威集團,全球發售,9538198,971ca02a01e2e0d33f082cbbea95ebe212883bc700963bd0cb510ebb0e2250f1,635,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_00638,2025,00638_14-10-2025_廣和通_全球發售.pdf,2025_116份/00638_14-10-2025_廣和通_全球發售.pdf,00638,0638.HK,filename_5digit_to_wind_hk_equity,2025-10-14,廣和通,全球發售,6990810,2e09ddafa84732d3cff095e8dc992a144c7fa952fc9182dae7043872bb6ff36f,637,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_00699,2025,00699_28-10-2025_均勝電子_全球發售.pdf,2025_116份/00699_28-10-2025_均勝電子_全球發售.pdf,00699,0699.HK,filename_5digit_to_wind_hk_equity,2025-10-28,均勝電子,全球發售,8968397,2a451875e5f1325989153c803b56ba1bf1875e48789c162418ecafda496abe60,748,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_00800,2025,00800_28-10-2025_文遠知行－Ｗ_全球發售.pdf,2025_116份/00800_28-10-2025_文遠知行－Ｗ_全球發售.pdf,00800,0800.HK,filename_5digit_to_wind_hk_equity,2025-10-28,文遠知行－Ｗ,全球發售,9992991,b9caef515a510d49382718cc0626c659acaffbe92be46331335d6022ad1c56e7,714,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_01276,2025,01276_15-05-2025_恒瑞醫藥_全球發售.pdf,2025_116份/01276_15-05-2025_恒瑞醫藥_全球發售.pdf,01276,1276.HK,filename_5digit_to_wind_hk_equity,2025-05-15,恒瑞醫藥,全球發售,8848912,37f91180a9288b070092f2e5f479da07e02dfd95d7ed675ce163dc9d2157cdd2,683,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_01304,2025,01304_30-06-2025_FORTIOR_全球發售.pdf,2025_116份/01304_30-06-2025_FORTIOR_全球發售.pdf,01304,1304.HK,filename_5digit_to_wind_hk_equity,2025-06-30,FORTIOR,全球發售,3112425,8a540403c0da76cd1f251d1aac821431a3e29b7727a9d6f9d3fd0dc08513159a,538,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_01333,2025,01333_25-04-2025_博雷頓_全球發售.pdf,2025_116份/01333_25-04-2025_博雷頓_全球發售.pdf,01333,1333.HK,filename_5digit_to_wind_hk_equity,2025-04-25,博雷頓,全球發售,9823572,2ba4b37e3f994093988eb5914c98134c5da34fee3c07ef36d5ceae682d829e58,617,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_01364,2025,01364_04-02-2025_古茗_全球發售.pdf,2025_116份/01364_04-02-2025_古茗_全球發售.pdf,01364,1364.HK,filename_5digit_to_wind_hk_equity,2025-02-04,古茗,全球發售,19529375,1cf2e952203c545a1f5e9c3984f8a0927e6ab8eeb60178e2e0a2501356450fe0,592,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_01384,2025,01384_20-10-2025_滴普科技_全球發售.pdf,2025_116份/01384_20-10-2025_滴普科技_全球發售.pdf,01384,1384.HK,filename_5digit_to_wind_hk_equity,2025-10-20,滴普科技,全球發售,8932117,feee63eeba6c2d50d4058b7388c8727b5a58807825c05170a5220d426d5c0165,628,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_01641,2025,01641_31-12-2025_紅星冷鏈_全球發售.pdf,2025_116份/01641_31-12-2025_紅星冷鏈_全球發售.pdf,01641,1641.HK,filename_5digit_to_wind_hk_equity,2025-12-31,紅星冷鏈,全球發售,6769128,a69c2ed37293692ad654419fff08d71fc926f3d3f434eceb809d0e88808c3266,357,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_01828,2025,01828_26-06-2025_富衛集團_全球發售.pdf,2025_116份/01828_26-06-2025_富衛集團_全球發售.pdf,01828,1828.HK,filename_5digit_to_wind_hk_equity,2025-06-26,富衛集團,全球發售,17813536,82d8fcbc22da688be89c9d7165ae58fd4e1ee934607f94eee2a686492d135a0a,963,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02026,2025,02026_28-10-2025_小馬智行－Ｗ_全球發售.pdf,2025_116份/02026_28-10-2025_小馬智行－Ｗ_全球發售.pdf,02026,2026.HK,filename_5digit_to_wind_hk_equity,2025-10-28,小馬智行－Ｗ,全球發售,9901376,f054bc60a33406ee81222c7eb3fa6571feaef2feb8bf6c7e1e30df6f3e9f7aef,779,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02050,2025,02050_13-06-2025_三花智控_全球發售.pdf,2025_116份/02050_13-06-2025_三花智控_全球發售.pdf,02050,2050.HK,filename_5digit_to_wind_hk_equity,2025-06-13,三花智控,全球發售,10890575,ec7338c928ab9b4968f42c3424b543040c2b584b8cac8477a233a22533b92722,670,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02076,2025,02076_25-06-2025_ＢＯＳＳ直聘－Ｗ_股份發售.pdf,2025_116份/02076_25-06-2025_ＢＯＳＳ直聘－Ｗ_股份發售.pdf,02076,2076.HK,filename_5digit_to_wind_hk_equity,2025-06-25,ＢＯＳＳ直聘－Ｗ,股份發售,3252686,44a68b02f8b4da05f713d2084d7903345eebca8ce03e7903d4454252b9155a99,207,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02097,2025,02097_21-02-2025_蜜雪集團_全球發售.pdf,2025_116份/02097_21-02-2025_蜜雪集團_全球發售.pdf,02097,2097.HK,filename_5digit_to_wind_hk_equity,2025-02-21,蜜雪集團,全球發售,23113344,938e1c713281b0dd0d73d2eb254600fb741ab24903d553bacd7672040dae11bc,558,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02259,2025,02259_19-09-2025_紫金黃金國際_全球發售.pdf,2025_116份/02259_19-09-2025_紫金黃金國際_全球發售.pdf,02259,2259.HK,filename_5digit_to_wind_hk_equity,2025-09-19,紫金黃金國際,全球發售,40660173,af4cd6d6c4fddf5fd03519d5b347106147bcfee5dea5ba20228d38a51c605760,2834,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02396,2025,02396_12-12-2025_華芢生物－Ｂ_全球發售.pdf,2025_116份/02396_12-12-2025_華芢生物－Ｂ_全球發售.pdf,02396,2396.HK,filename_5digit_to_wind_hk_equity,2025-12-12,華芢生物－Ｂ,全球發售,32349087,123ab1fcf3b3e07d0e85f540a120132c5c4e4ce03445d00ffb472031856a5461,648,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02408,2025,02408_27-11-2025_遇見小麵_全球發售.pdf,2025_116份/02408_27-11-2025_遇見小麵_全球發售.pdf,02408,2408.HK,filename_5digit_to_wind_hk_equity,2025-11-27,遇見小麵,全球發售,11452879,6dc79bb4885ea4fd15c033657462ebaf74c2d9041528773daebeed8286ffb968,590,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02508,2025,02508_18-06-2025_聖貝拉_全球發售.pdf,2025_116份/02508_18-06-2025_聖貝拉_全球發售.pdf,02508,2508.HK,filename_5digit_to_wind_hk_equity,2025-06-18,聖貝拉,全球發售,5953945,e57f538e9feabbdb98d7e92b58a9b6d0a1f787d73ac5e455e203e9f2e3f96b5a,672,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02513,2025,02513_30-12-2025_智譜_全球發售.pdf,2025_116份/02513_30-12-2025_智譜_全球發售.pdf,02513,2513.HK,filename_5digit_to_wind_hk_equity,2025-12-30,智譜,全球發售,9337068,3f187aa4c0c4d09a16ad74791808719a40479e470aeaab0aa76ed13c83e5f046,504,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02525,2025,02525_08-09-2025_禾賽－Ｗ_全球發售.pdf,2025_116份/02525_08-09-2025_禾賽－Ｗ_全球發售.pdf,02525,2525.HK,filename_5digit_to_wind_hk_equity,2025-09-08,禾賽－Ｗ,全球發售,8579323,7e8bfebe3401bce02c23cdc72476d253f64295f3d63d7eabe6dfa7f1191d6787,666,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02539,2025,02539_25-11-2025_樂摩科技_全球發售.pdf,2025_116份/02539_25-11-2025_樂摩科技_全球發售.pdf,02539,2539.HK,filename_5digit_to_wind_hk_equity,2025-11-25,樂摩科技,全球發售,9701587,53f6c51549917ff99383af0153351be7c2593ddbc952fe4879b12fdc347ed00e,562,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02543,2025,02543_01-09-2025_大行科工_全球發售.pdf,2025_116份/02543_01-09-2025_大行科工_全球發售.pdf,02543,2543.HK,filename_5digit_to_wind_hk_equity,2025-09-01,大行科工,全球發售,9206507,29cbbc217a8e019678f028c377477f5c0fb71a6bc96c5daada3747f784031c11,503,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02546,2025,02546_11-12-2025_智匯礦業_全球發售.pdf,2025_116份/02546_11-12-2025_智匯礦業_全球發售.pdf,02546,2546.HK,filename_5digit_to_wind_hk_equity,2025-12-11,智匯礦業,全球發售,24041268,41b5401f3be5ed5e566b58c04cf7fcfeeef432f0efbe742b5cf21f3353646980,804,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02553,2025,02553_30-06-2025_首鋼朗澤_全球發售.pdf,2025_116份/02553_30-06-2025_首鋼朗澤_全球發售.pdf,02553,2553.HK,filename_5digit_to_wind_hk_equity,2025-06-30,首鋼朗澤,全球發售,7794039,5686cc082ddc5290354467f2643ced6859fd9de19baa263467bd3bbb530f76d9,731,true,not_run,0,false,blind_test,unreviewed,B1 metadata inspection only; production Parser not run; no EOD coverage; document-chain/degradation use only
ipo_2025_02561,2025,02561_13-03-2025_維昇藥業－Ｂ_全球發售.pdf,2025_116份/02561_13-03-2025_維昇藥業－Ｂ_全球發售.pdf,02561,2561.HK,filename_5digit_to_wind_hk_equity,2025-03-13,維昇藥業－Ｂ,全球發售,7069519,ad8247f2db8eebef0c2429e2ef4741a8f1f22b4238f4dfb1bd611bc95ce8e9df,696,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02565,2025,02565_19-05-2025_派格生物醫藥－Ｂ_全球發售.pdf,2025_116份/02565_19-05-2025_派格生物醫藥－Ｂ_全球發售.pdf,02565,2565.HK,filename_5digit_to_wind_hk_equity,2025-05-19,派格生物醫藥－Ｂ,全球發售,11454487,56977827f2f5106deac4537385659805685c3f07d5c5d7e5209d6a81d5794b44,613,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02569,2025,02569_19-03-2025_舒寶國際_全球發售.pdf,2025_116份/02569_19-03-2025_舒寶國際_全球發售.pdf,02569,2569.HK,filename_5digit_to_wind_hk_equity,2025-03-19,舒寶國際,全球發售,10605458,c6234ef33ef7a1ac5e238aa2d5449ae3a1629f09388f191c4d3d5f4f0e5d1a5d,553,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02573,2025,02573_30-05-2025_新琪安_全球發售.pdf,2025_116份/02573_30-05-2025_新琪安_全球發售.pdf,02573,2573.HK,filename_5digit_to_wind_hk_equity,2025-05-30,新琪安,全球發售,5611414,fdf7028e8e0b328be3d3743d301a9e630f02831b031b904ed0d88665967d0986,591,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02575,2025,02575_06-10-2025_軒竹生物－Ｂ_全球發售.pdf,2025_116份/02575_06-10-2025_軒竹生物－Ｂ_全球發售.pdf,02575,2575.HK,filename_5digit_to_wind_hk_equity,2025-10-06,軒竹生物－Ｂ,全球發售,10225431,505163f35ae37ae5c0939bc49c5cdcbf71dba11e893e3ca40d7b8b5a3485829c,732,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02579,2025,02579_07-11-2025_中偉新材_全球發售.pdf,2025_116份/02579_07-11-2025_中偉新材_全球發售.pdf,02579,2579.HK,filename_5digit_to_wind_hk_equity,2025-11-07,中偉新材,全球發售,56201366,37e026c3ee7ed4d0ecf1d6339c80029b5f2c0d63ac6526629e3f4f8e3bbbcf8c,677,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02580,2025,02580_25-08-2025_奧克斯電氣_全球發售.pdf,2025_116份/02580_25-08-2025_奧克斯電氣_全球發售.pdf,02580,2580.HK,filename_5digit_to_wind_hk_equity,2025-08-25,奧克斯電氣,全球發售,33141582,7932972b323cffbcdb57011a4124de61851de7e70ab32d7739367ff919cda2b4,626,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02581,2025,02581_12-12-2025_明基醫院_全球發售.pdf,2025_116份/02581_12-12-2025_明基醫院_全球發售.pdf,02581,2581.HK,filename_5digit_to_wind_hk_equity,2025-12-12,明基醫院,全球發售,7880047,e2e2db53fec9bbcbe6ec4a7a5c8ba8e11888fb43ffdba7817e84b23a05f4ea2f,598,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02583,2025,02583_19-09-2025_西普尼_全球發售.pdf,2025_116份/02583_19-09-2025_西普尼_全球發售.pdf,02583,2583.HK,filename_5digit_to_wind_hk_equity,2025-09-19,西普尼,全球發售,24410294,db9655b4f5cf76381fc1b5418d4eaa429a90f042c9ef31facec33ca989f3ac81,785,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02589,2025,02589_28-04-2025_滬上阿姨_全球發售.pdf,2025_116份/02589_28-04-2025_滬上阿姨_全球發售.pdf,02589,2589.HK,filename_5digit_to_wind_hk_equity,2025-04-28,滬上阿姨,全球發售,8592148,4578f373de2a683f40ec6b18d38bdc22ffc1e1931fcc379488996ecd3a2c159f,571,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02590,2025,02590_30-06-2025_極智嘉－Ｗ_全球發售.pdf,2025_116份/02590_30-06-2025_極智嘉－Ｗ_全球發售.pdf,02590,2590.HK,filename_5digit_to_wind_hk_equity,2025-06-30,極智嘉－Ｗ,全球發售,25853984,ff8457ad4317bce7975c440256d082fcf25994dcb35d8638f2a218644d0a0c20,625,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02591,2025,02591_07-08-2025_銀諾醫藥－Ｂ_全球發售.pdf,2025_116份/02591_07-08-2025_銀諾醫藥－Ｂ_全球發售.pdf,02591,2591.HK,filename_5digit_to_wind_hk_equity,2025-08-07,銀諾醫藥－Ｂ,全球發售,9763549,b8bfb3f5e6a5bcdaac41fde9ffbbf5367c7ed07235cce6022e4c7e94b71460bf,624,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02592,2025,02592_24-06-2025_撥康視雲－Ｂ_全球發售.pdf,2025_116份/02592_24-06-2025_撥康視雲－Ｂ_全球發售.pdf,02592,2592.HK,filename_5digit_to_wind_hk_equity,2025-06-24,撥康視雲－Ｂ,全球發售,5138818,305eb750ee776da1d272262e795696bef0be33dc9b7a3bb29229269533c6f769,710,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02595,2025,02595_11-09-2025_勁方醫藥－Ｂ_全球發售.pdf,2025_116份/02595_11-09-2025_勁方醫藥－Ｂ_全球發售.pdf,02595,2595.HK,filename_5digit_to_wind_hk_equity,2025-09-11,勁方醫藥－Ｂ,全球發售,10934104,4e6bb3ad82996053572772687392fba00f39f208379e67c0ba3d749e4ecc228f,724,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02597,2025,02597_30-06-2025_訊眾通信_全球發售.pdf,2025_116份/02597_30-06-2025_訊眾通信_全球發售.pdf,02597,2597.HK,filename_5digit_to_wind_hk_equity,2025-06-30,訊眾通信,全球發售,7123043,29d873f4e129cf53fa7ac42d076c1f30798d91491556fe5a1bed7506076ea954,573,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2025_02603,2025,02603_19-05-2025_吉宏股份_全球發售.pdf,2025_116份/02603_19-05-2025_吉宏股份_全球發售.pdf,02603,2603.HK,filename_5digit_to_wind_hk_equity,2025-05-19,吉宏股份,全球發售,18609998,b058b418f0ef6504663fd390f9aa2d9401bcb7de14be80ed1ef4dea4ab71bfc5,683,true,not_run,0,true,blind_test,unreviewed,B1 metadata inspection only; production Parser not run
